gender,department,accepted
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Male, A, No
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, Yes
Female, A, No
Female, A, No
Female, A, No
Female, A, No
Female, A, No
Female, A, No
Female, A, No
Female, A, No
Female, A, No
Female, A, No
Female, A, No
Female, A, No
Female, A, No
Female, A, No
Female, A, No
Female, A, No
Female, A, No
Female, A, No
Female, A, No
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, Yes
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Male, C, No
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, Yes
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
Female, C, No
